94024,Louis Theroux: The Most Hated Family in America in Crisis (2011),Documentary,not set,not set
94070,Best Exotic Marigold Hotel, The (2011),Comedy|Drama,not set
94266,Five-Year Engagement, The (2012),Comedy|Romance,not set
94323,Think Like a Man (2012),Comedy,not set,not set
94325,Lucky One, The (2012),Drama,not set
94466,Black Mirror (2011),Drama|Sci-Fi,not set,not set
94478,Dark Shadows (2012),Comedy|Horror|IMAX,not set,not set
94480,The Scorpion King: Rise of a Warrior (2008),Action|Adventure|Fantasy,not set,not set
94494,96 Minutes (2011) ,Drama|Thriller,not set,not set
94672,Across the Line: The Exodus of Charlie Wright (2010),Crime|Drama,not set,not set
94677,Dictator, The (2012),Comedy,not set
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,not set,not set
94780,Snow White and the Huntsman (2012),Action|Adventure|Drama,not set,not set
94799,Sound of My Voice (2011),Drama|Mystery|Sci-Fi,not set,not set
94833,Pirates! Band of Misfits, The (2012),Adventure|Animation|Children|Comedy,not set
94864,Prometheus (2012),Action|Horror|Sci-Fi|IMAX,not set,not set
94896,Bernie (2011),Comedy|Crime|Drama,not set,not set
94919,Inhale (2010),Drama|Thriller,not set,not set
94931,Take This Waltz (2011),Drama|Romance,not set,not set
94939,Sound of Noise (2010),Comedy|Crime|Musical,not set,not set
94953,Wanderlust (2012),Comedy,not set,not set
94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,not set,not set
94969,Kahaani (2012),Crime|Drama|Thriller,not set,not set
95067,Thousand Words, A (2012),Comedy|Drama,not set
95088,Safety Not Guaranteed (2012),Comedy|Drama,not set,not set
95105,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX,not set,not set
95113,Eaux d'artifice (1953),Fantasy,not set,not set
95115,Inauguration of the Pleasure Dome (1954),Fantasy,not set,not set
95135,Your Sister's Sister (2011),Comedy|Drama,not set,not set
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),Action|Adventure|Animation|Children,not set,not set
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),Action|Adventure|Animation|Sci-Fi|Thriller,not set,not set
95167,Brave (2012),Action|Adventure|Animation|Children,not set,not set
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),Action|Adventure|Animation|Sci-Fi,not set,not set
95199,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,not set,not set
95201,To Rome with Love (2012),Comedy,not set,not set
95207,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,not set,not set
95307,Rock of Ages (2012),Comedy|Drama|Musical|IMAX,not set,not set
95309,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance,not set,not set
95311,Presto (2008),Animation|Children|Comedy|Fantasy,not set,not set
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,not set,not set
95375,Boundin' (2003),Animation|Children,not set,not set
95377,One Man Band (2005),Animation|Comedy|Musical,not set,not set
95441,Ted (2012),Comedy|Fantasy,not set,not set
95443,Giant Mechanical Man, The (2012),Comedy|Drama|Romance,not set
95449,Magic Mike (2012),Drama|Romance,not set,not set
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),Action|Adventure|Animation,not set,not set
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),Action|Adventure|Animation,not set,not set
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),Action|Adventure|Animation,not set,not set
95508,Cleanskin (2012),Crime|Drama|Thriller,not set,not set
95510,Amazing Spider-Man, The (2012),Action|Adventure|Sci-Fi|IMAX,not set
95543,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy,not set,not set
95558,Beasts of the Southern Wild (2012),Drama|Fantasy,not set,not set
95567,People Like Us (2012),Drama,not set,not set
95583,Savages (2012),Crime|Drama|Thriller,not set,not set
95654,Geri's Game (1997),Animation|Children,not set,not set
95720,Watch, The (2012),Comedy|Sci-Fi,not set
95740,Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure (1997),Children|Musical|Mystery,not set
95744,2 Days in New York (2012),Comedy,not set,not set
95752,Terminal USA (1993),Comedy,not set,not set
95761,Killer Joe (2011),Crime|Thriller,not set,not set
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),Action|Adventure|Animation,not set,not set
95782,Dragon Ball Z: Fusion Reborn (Doragon bôru Z 12: Fukkatsu no fyushon!! Gokû to Bejîta) (1995),Action|Adventure|Animation,not set,not set
95858,For the Birds (2000),Animation|Children|Comedy,not set,not set
95873,Ruby Sparks (2012),Comedy|Fantasy|Romance,not set,not set
95875,Total Recall (2012),Action|Sci-Fi|Thriller,not set,not set
95949,Immature, The (Immaturi) (2011),Comedy,not set
95963,Dragon Ball Z: Wrath of the Dragon (Doragon bôru Z 13: Ryûken bakuhatsu!! Gokû ga yaraneba dare ga yaru) (1995),Action|Adventure|Animation,not set,not set
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),Action|Adventure|Animation,not set,not set
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),Action|Adventure|Animation,not set,not set
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),Action|Adventure|Animation,not set,not set
96020,Sidewalls (Medianeras) (2011),Drama,not set,not set
96075,Bleak House (2005),Drama,not set,not set
96079,Skyfall (2012),Action|Adventure|Thriller|IMAX,not set,not set
96110,Campaign, The (2012),Comedy,not set
96114,Brake (2012),Crime|Thriller,not set,not set
96150,Queen of Versailles, The (2012),Documentary,not set
96281,ParaNorman (2012),Adventure|Animation|Comedy,not set,not set
96314,Celeste and Jesse Forever (Celeste & Jesse Forever) (2012),Comedy|Drama|Romance,not set,not set
96373,Broken (2012),Drama,not set,not set
96417,Premium Rush (2012),Action|Thriller,not set,not set
96432,Lawless (2012),Crime|Drama,not set,not set
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror,not set,not set
96467,Sleepwalk with Me (2012),Comedy|Drama,not set,not set
96488,Searching for Sugar Man (2012),Documentary,not set,not set
96490,Possession, The (2012),Horror|Thriller,not set
96530,Conception (2011),Comedy|Romance,not set,not set
96563,Paradise Lost 3: Purgatory (2011),Documentary,not set,not set
96565,Bachelorette (2012),Comedy,not set,not set
96588,Pitch Perfect (2012),Comedy|Musical,not set,not set
96590,Cold Light of Day, The (2012),Action|Thriller,not set
96606,Samsara (2011),Documentary,not set,not set
96610,Looper (2012),Action|Crime|Sci-Fi,not set,not set
96616,That's My Boy (2012),Comedy,not set,not set
96634,Apartment 143 (2011),Horror|Thriller,not set,not set
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi,not set,not set
96667,Ai Weiwei: Never Sorry (2012),Documentary,not set,not set
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX,not set,not set
96726,Lola Versus (2012),Comedy|Romance,not set,not set
96728,Master, The (2012),Drama,not set
96737,Dredd (2012),Action|Sci-Fi,not set,not set
96792,Kismet (1955),Adventure|Comedy|Fantasy|Musical|Romance,not set,not set
96811,End of Watch (2012),Crime|Drama|Thriller,not set,not set
96815,V/H/S (2012),Horror|Thriller,not set,not set
96821,Perks of Being a Wallflower, The (2012),Drama|Romance,not set
96829,Hunt, The (Jagten) (2012),Drama,not set
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,not set,not set
96849,Sparkle (2012),Drama|Musical,not set,not set
96861,Taken 2 (2012),Action|Crime|Drama|Thriller,not set,not set
96863,Paperboy, The (2012),Thriller,not set
96901,Making of a Legend: Gone with the Wind, The (1988),Documentary,not set
97057,Kon-Tiki (2012),Adventure|Documentary|Drama,not set,not set
97168,Marley (2012),Documentary,not set,not set
97188,Sinister (2012),Horror|Thriller,not set,not set
97225,Hotel Transylvania (2012),Animation|Children|Comedy,not set,not set
97230,Side by Side (2012),Documentary,not set,not set
97254,Shakespeare-Wallah (1965),Drama,not set,not set
97304,Argo (2012),Drama|Thriller,not set,not set
97306,Seven Psychopaths (2012),Comedy|Crime,not set,not set
97328,Liberal Arts (2012),Comedy|Drama,not set,not set
97393,House I Live In, The (2012),Documentary,not set
97395,West of Memphis (2012),Documentary,not set,not set
97470,Catch .44 (2011),Action|Drama|Thriller,not set,not set
97593,Tony (2009),Drama|Horror|Thriller,not set,not set
97639,How to Survive a Plague (2012),Documentary,not set,not set
97673,56 Up (2012),Documentary,not set,not set
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller,not set,not set
97744,Ambassador, The (Ambassadøren) (2011),Documentary,not set
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX,not set,not set
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy,not set,not set
97817,Pumping Iron II: The Women (1985),Documentary,not set,not set
97826,Patience Stone, The (2012),Drama|War,not set
97836,Here Comes the Boom (2012),Action|Comedy,not set,not set
97858,Mental (2012),Comedy|Drama,not set,not set
97860,Killing Them Softly (2012),Crime|Drama|Thriller,not set,not set
97866,Imposter, The (2012),Documentary,not set
97895,What Richard Did (2012),Drama,not set,not set
97913,Wreck-It Ralph (2012),Animation|Comedy,not set,not set
97921,Silver Linings Playbook (2012),Comedy|Drama,not set,not set
97923,Flight (2012),Drama,not set,not set
97936,Anna Karenina (2012),Drama,not set,not set
97938,Life of Pi (2012),Adventure|Drama|IMAX,not set,not set
97957,Excision (2012),Crime|Drama|Horror|Thriller,not set,not set
97994,Union Square (2011),Drama,not set,not set
98000,Student of the Year (2012),Comedy|Romance,not set,not set
98056,Amour (2012),Drama|Romance,not set,not set
98083,Jackass 3.5 (2011),Comedy|Documentary,not set,not set
98122,Indie Game: The Movie (2012),Documentary,not set,not set
98124,Batman: The Dark Knight Returns, Part 1 (2012),Action|Animation|Sci-Fi,not set
98126,Capital (Le capital) (2012),Drama,not set,not set
98154,Lincoln (2012),Drama|War,not set,not set
98160,Nature Calls (2012),Comedy,not set,not set
98175,Vamps (2012),Comedy|Horror|Romance,not set,not set
98230,10 Years (2011),Comedy|Drama|Romance,not set,not set
98243,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX,not set,not set
98279,Fantastic Fear of Everything, A (2012),Comedy,not set
98296,Deadfall (2012),Crime|Drama|Thriller,not set,not set
98369,Halo 4: Forward Unto Dawn (2012),Action|Sci-Fi|Thriller,not set,not set
98441,Rebecca of Sunnybrook Farm (1938),Children|Comedy|Drama|Musical,not set,not set
98458,Baby Take a Bow (1934),Children|Comedy|Drama,not set,not set
98473,Sleeping Car Murder, The (Compartiment tueurs) (1965),Drama|Mystery|Thriller,not set
98491,Paperman (2012),Animation|Comedy|Romance,not set,not set
98585,Hitchcock (2012),Drama,not set,not set
98587,Caesar Must Die (Cesare deve morire) (2012),Drama,not set,not set
98604,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance,not set,not set
98607,Redline (2009),Action|Animation|Sci-Fi,not set,not set
98611,Just Around the Corner (1938),Comedy|Musical,not set,not set
98615,Burn Up! (1991),Action|Animation,not set,not set
98795,Jazz (2001),Documentary,not set,not set
98803,Little Miss Broadway (1938),Drama|Musical,not set,not set
98809,Hobbit: An Unexpected Journey, The (2012),Adventure|Fantasy|IMAX,not set
98829,Evil Cult, The (Lord of the Wu Tang) (Yi tian tu long ji: Zhi mo jiao jiao zhu) (1993),Action|Fantasy,not set
98836,Hyde Park on Hudson (2012),Comedy|Drama,not set,not set
98908,How to Make Love to a Woman (2010),Comedy|Romance,not set,not set
98913,Violeta Went to Heaven (Violeta se fue a los cielos) (2011),Drama,not set,not set
98933,Yossi (Ha-Sippur Shel Yossi) (2012),Drama|Romance,not set,not set
98961,Zero Dark Thirty (2012),Action|Drama|Thriller,not set,not set
98963,Neighbouring Sounds (O som ao redor) (2012),Drama|Thriller,not set,not set
99005,Fire with Fire (2012),Action|Crime|Drama,not set,not set
99007,Warm Bodies (2013),Comedy|Horror|Romance,not set,not set
99030,Wrong (2012),Comedy|Drama,not set,not set
99085,Our Little Girl (1935),Comedy|Drama|Romance,not set,not set
99089,Poor Little Rich Girl (1936),Adventure|Musical|Romance,not set,not set
99106,Guilt Trip, The (2012),Comedy,not set
99112,Jack Reacher (2012),Action|Crime|Thriller,not set,not set
99114,Django Unchained (2012),Action|Drama|Western,not set,not set
99117,This Is 40 (2012),Drama,not set,not set
99149,Misérables, Les (2012),Drama|Musical|Romance|IMAX,not set
99220,Quartet (2012),Comedy|Drama,not set,not set
99270,Stand Up and Cheer! (1934),Comedy|Musical,not set,not set
99273,Stowaway (1936),Adventure|Musical,not set,not set
99276,Susannah of the Mounties (1939),Drama,not set,not set
99296,Would You Rather (2012),Horror|Thriller,not set,not set
99320,Maximum Conviction (2012),Action|Adventure|Thriller,not set,not set
99415,Parental Guidance (2012),Comedy,not set,not set
99437,John Dies at the End (2012),Comedy|Fantasy|Horror,not set,not set
99468,Central Park Five, The (2012),Documentary,not set
99470,Collection, The (2012),Action|Horror|Thriller,not set
99574,Promised Land (2012),Drama,not set,not set
99609,Judas Kiss (2011),Drama|Sci-Fi,not set,not set
99615,Role/Play (2010),Drama,not set,not set
99669,Aftermath (1994),Horror,not set,not set
99675,Eat Sleep Die (Äta sova dö) (2012),Drama,not set,not set
99728,Gangster Squad (2013),Action|Crime|Drama,not set,not set
99741,Company You Keep, The (2012),Thriller,not set
99764,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,not set,not set
99795,Whores' Glory (2011),Documentary,not set,not set
99811,Beware of Mr. Baker (2012),Documentary,not set,not set
99813,Batman: The Dark Knight Returns, Part 2 (2013),Action|Animation,not set
99839,Paul Williams Still Alive (2011),Comedy|Documentary|Musical,not set,not set
99846,Everything or Nothing: The Untold Story of 007 (2012),Documentary,not set,not set
99912,Mama (2013),Horror,not set,not set
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,not set,not set
99992,Shadow Dancer (2012),Crime|Drama|Thriller,not set,not set
100017,Keep the Lights On (2012),Drama,not set,not set
100032,Beauty Is Embarrassing (2012),Documentary,not set,not set
100034,Girl Model (2011),Documentary,not set,not set
100083,Movie 43 (2013),Comedy,not set,not set
100106,Pervert's Guide to Ideology, The (2012),Documentary,not set
100159,Sightseers (2012),Comedy,not set,not set
100163,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX,not set,not set
100226,Why Stop Now (2012),Comedy|Drama,not set,not set
100272,Snow White (Blancanieves) (2012),Drama,not set,not set
100304,Liability, The (2012),Action|Thriller,not set
100306,Angst  (1983),Drama|Horror,not set,not set
100326,Stand Up Guys (2012),Comedy|Crime,not set,not set
100365,Call Me Kuchu (2012),Documentary,not set,not set
100383,Side Effects (2013),Crime|Drama|Mystery|Thriller,not set,not set
100390,Identity Thief (2013),Comedy|Crime,not set,not set
100450,Battlestar Galactica: Blood & Chrome (2012),Sci-Fi,not set,not set
100487,Beautiful Creatures (2013),Drama|Fantasy|Romance,not set,not set
100498,Good Day to Die Hard, A (2013),Action|Crime|Thriller|IMAX,not set
100517,World Before Her, The (2012),Documentary,not set
100527,Safe Haven (2013),Drama|Mystery|Romance,not set,not set
100553,Frozen Planet (2011),Documentary,not set,not set
100556,Act of Killing, The (2012),Documentary,not set
100581,Room 237 (2012),Documentary,not set,not set
100714,Before Midnight (2013),Drama|Romance,not set,not set
100745,TPB AFK: The Pirate Bay Away from Keyboard (2013),Documentary,not set,not set
100843,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama,not set,not set
101025,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX,not set,not set
101070,Wadjda (2012),Drama,not set,not set
101076,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX,not set,not set
101088,Stoker (2013),Drama|Mystery|Thriller,not set,not set
101106,Sound City (2013),Documentary,not set,not set
101112,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX,not set,not set
101142,Croods, The (2013),Adventure|Animation|Comedy,not set
101283,Incredible Burt Wonderstone, The (2013),Comedy,not set
101285,Spring Breakers (2013),Comedy|Crime|Drama,not set,not set
101360,Call, The (2013),Drama|Thriller,not set
101362,Olympus Has Fallen (2013),Action|Thriller,not set,not set
101415,First Time, The (2012),Comedy|Drama|Romance,not set
101525,Place Beyond the Pines, The (2012),Crime|Drama,not set
101529,Brass Teapot, The (2012),Comedy|Fantasy|Thriller,not set
